ID_REF  VALUE   PLIER
235727_at       0.7665113       0.6863548
235728_at       1.5463163       1.1749184
235729_at       0.940122        0.91928273
235730_at       2.4674003       1.9387496
235731_at       0.42405015      1.5351986
235732_at       1.8621335       1.1395111
235733_at       1.1473987       1.0971766
235734_at       0.407513        0.5485216
235735_at       1.5198306       1.4782814
235736_at       0.43534192      0.5557061
235737_at       0.8224832       0.042146523
235738_at       0.45084438      0.72437406
235739_at       0.98894155      1.0517567
235740_at       0.34843156      0.40836638
235741_at       0.90157175      1.321187
235742_at       1.0447849       1.0650718
235743_at       2.372805        1.7667496
235744_at       0.5060265       0.5020908
235745_at       0.4969061       0.92800194
235746_s_at     0.6800834       0.49676615
235747_at       0.6501135       0.67821884
235748_s_at     1.1728351       1.5810232
235749_at       1.1030939       1.3762759
235750_at       1.0760163       1.4114577
235751_s_at     0.4465304       1.040951
235752_at       0.53592783      0.62006134
235753_at       0.6729216       1.2126491
235754_at       1.0487314       0.78268325
235755_at       0.2747516       0.90129113
235756_at       1.4853877       1.3430774
235757_at       1.5428072       1.3950603
235758_at       0.45533833      0.45060813
235759_at       0.5597319       0.64077085
235760_at       1.3957788       1.2007298
235761_at       0.5623541       0.61682785
235762_at       1.0236341       0.9515597
235763_at       0.8105916       0.8015231
235764_at       0.9018907       0.7862898
235765_at       2.0069284       2.395627
235766_x_at     1.4681236       1.2515837
235767_x_at     0.8832324       0.7752268
235768_at       0.5376482       1.1772954
235769_at       0.30522957      1.0344903
235770_at       0.64334434      0.09806968
235771_at       0.99785686      0.9543571
235772_at       0.9663252       1.1310238
235773_at       0.64611936      0.7256044
235774_at       1.0023336       0.5364375
235775_at       0.7931684       0.7456526
235776_x_at     0.9510491       0.983203
235777_at       1.488075        1.3169079
235778_s_at     1.369103        1.2237495
235779_at       0.5532898       0.6938066
235780_at       0.7458244       0.8031927
235781_at       0.46526515      0.51160043
235782_at       0.6478794       0.6692211
235783_at       1.052188        1.0547631
235784_at       1.0851861       1.1945916
235785_at       0.4231716       0.8156496
235786_at       1.2592758       1.1000518
235787_at       0.51928526      0.62386984
235788_at       0.850986        1.1889545
235789_at       2.18819 1.4483061
235790_at       0.457092        0.7475316
235791_x_at     1.2681943       1.1585119
235792_x_at     1.8877642       1.5214832
235793_at       0.85139596      0.85102963
235794_at       2.1614819       1.7543173
235795_at       1.7771397       1.5533667
235796_at       1.3330246       1.2333096
235797_x_at     0.80757916      1.146036
235798_at       0.77223194      0.6949365
235799_at       0.98779744      1.1451143
235800_at       1.1809887       1.0353621
235801_at       0.6594514       0.7050964
235802_at       1.8523854       1.5707924
235803_at       1.8701025       1.591909
235804_at       0.99735796      1.0440546
235805_at       0.8439369       0.9217503
235806_at       0.36744466      1.089844
235807_at       0.56105065      0.961821
235808_at       0.42919752      1.041758
235809_at       0.715924        0.69862866
235810_at       0.8789194       0.9468485
235811_at       3.056988        2.4674728
235812_at       0.89709395      0.8270005
235813_at       0.6509083       1.1390908
235814_at       0.7995503       0.71874726
235815_at       1.1130666       0.9258529
235816_s_at     0.42750177      1.165886
235817_at       0.94615257      0.8713224
235818_at       0.55254817      1.5914179
235819_at       0.83757955      0.77853316
235820_at       0.31121448      0.33505222
235821_at       0.57692534      1.4357244
235822_at       0.8717318       0.9653431
235823_at       1.4464238       0.8224932
235824_at       0.76865923      1.1303725
235825_at       2.1459095       1.9242276
235826_at       1.2324166       1.1209865
235827_at       1.0949835       1.009874
235828_at       1.1404171       1.1055194
235829_at       1.1314163       1.0246874
235830_at       0.5003284       0.5623382
235831_at       0.29888302      0.45088387
235832_at       0.3213502       0.9096273
235833_at       0.88017285      0.89122504
235834_at       1.0605505       0.94276434
235835_at       0.5517456       0.602463
235836_at       0.43182185      0.51823336
235837_at       0.69029844      0.640407
235838_at       0.41770262      0.23121485
235839_at       0.75515765      0.92328143
235840_at       0.5891254       0.9569645
235841_at       1.0233413       1.5103353
235842_at       1.0067738       1.0845753
235843_at       1.3975123       1.1314895
235844_at       0.5286915       0.6228698
235845_at       0.93980426      1.1928563
235846_at       0.9314533       0.80260587
235847_at       1.0889418       0.9756142
235848_x_at     0.76888186      0.6285599
235849_at       1.0739421       0.7329384
235850_at       0.8383922       0.8125311
235851_s_at     1.0241752       1.4101881
235852_at       4.124204        3.5400453
235853_at       0.3875081       0.8346409
235854_x_at     1.1943241       0.9533934
235855_at       0.48398277      0.8009404
235856_at       6.831331        4.847846
235857_at       1.0882212       1.1292176
235858_at       0.6129169       1.2729325
235859_at       0.35244995      1.2098545
235860_at       0.44150797      0.7761148
235861_at       1.1010829       1.202269
235862_at       0.7596324       0.7726519
235863_at       0.96954966      0.92606163
235864_at       0.9572614       0.95982134
235865_at       0.65868527      0.8822591
235866_at       1.3193259       1.1064777
235867_at       1.4396135       1.2727324
235868_at       0.54691505      0.6047404
235869_at       0.6236404       1.1753509
235870_at       0.92167926      0.9729118
235871_at       0.5052187       0.80803514
235872_at       1.0072284       1.0998528
235873_at       0.46913987      0.48020774
235874_at       3.1655025       2.223455
235875_at       1.7045588       1.5419526
235876_at       0.6520138       1.0455687
235877_at       0.61813873      1.0331191
235878_at       1.4014616       1.0726185
235879_at       1.2800554       1.4011925
235880_at       0.9947423       0.82256025
235881_at       0.47064584      0.62107164
235882_at       0.55316263      0.6252208
235883_at       0.8465527       1.3034325
235884_at       1.6909543       1.3628039
235885_at       2.27115 2.1431746
235886_at       0.71968275      1.2315191
235887_at       0.48735029      0.7345156
235888_at       1.0675635       0.8609622
235889_at       0.58357835      0.6459254
235890_at       0.59292895      0.5267675
235891_at       0.50474256      0.41784588
235892_at       1.1244972       1.3870926
235893_at       0.6265396       0.6057428
235894_at       1.7385055       1.3528916
235895_at       1.3660088       1.5972644
235896_s_at     0.7933304       0.9070022
235897_at       0.612224        0.98623073
235898_at       0.5892365       0.68989193
235899_at       0.68800443      0.7097043
235900_at       0.45907828      1.0309306
235901_at       1.0756365       1.0422992
235902_at       0.98425424      0.96053696
235903_at       0.5763807       0.9269916
235904_at       0.5478805       0.76624846
235905_at       2.1599243       1.8659669
235906_at       1.1995058       1.1483291
235907_at       0.8458274       0.89116585
235908_at       0.7990243       1.0456119
235909_at       1.0092384       1.1325657
235910_x_at     0.6221136       0.75655764
235911_at       0.42564023      0.52498996
235912_at       1.0999388       1.0259516
235913_at       1.1809785       0.77001315
235914_at       0.42525092      0.6106502
235915_at       0.68567365      0.2878168
235916_at       0.39094397      0.45439178
235917_at       0.7379553       0.6002455
235918_x_at     0.95119643      0.93329227
235919_at       1.3449113       1.2445526
235920_at       0.8305251       1.0695949
235921_at       0.57377976      0.82047117
235922_at       0.67451906      1.4514917
235923_at       0.75176525      0.65407896
235924_at       0.49382967      0.6810218
235925_at       1.2846304       1.1907575
235926_at       1.0589712       1.0201938
235927_at       1.0996132       1.0775161
235928_at       0.871535        0.346015
235929_s_at     1.0649382       0.92471594
235930_at       0.77742183      0.6745772
235931_at       0.45289788      0.567811
235932_x_at     0.7105453       0.95329577
235933_at       0.5053137       1.4136255
235934_at       0.5477771       1.0337981
235935_at       0.27405253      0.40408215
235936_at       0.5243541       0.9080343
235937_at       0.5507801       0.9433464
235938_at       0.972557        0.9038497
235939_at       0.5974961       0.7480073
235940_at       0.97100216      0.929792
235941_s_at     0.86108637      0.7666081
235942_at       0.7746236       0.48008618
235943_at       0.35908988      1.0378244
235944_at       0.5837083       0.68476456
235945_at       0.6624212       1.233356
235946_at       1.1039116       1.7457786
235947_at       0.7033485       0.41151345
235948_at       0.5761362       0.5492298
235949_at       1.125665        1.2495672
235950_at       0.7815736       0.8854828
235951_s_at     0.8386105       0.7197386
235952_at       2.0253115       1.0632845
235953_at       1.037608        0.9863204
235954_at       1.4133911       1.6294605
235955_at       1.2584553       1.4550145
235956_at       0.9414836       0.8688696
235957_at       1.2809734       1.3507664
235958_at       1.1323164       1.2483507
235959_at       0.9065383       1.0350873
235960_at       0.8135187       0.78076977
235961_at       1.2265996       1.3012935
235962_at       0.63188934      0.6900323
235963_at       0.60923034      0.7402303
235964_x_at     1.2791674       1.3968254
235965_at       1.0888237       0.95755845
235966_at       0.98616594      0.52946204
235967_at       0.9007887       0.9352769
235968_at       1.3758572       1.368454
235969_at       0.3276221       0.31104904
235970_at       1.2670708       1.2625439
235971_at       0.6371885       0.8763165
235972_at       0.54090154      0.5980178
235973_at       0.9243055       0.8682733
235974_at       0.5925785       0.96704704
235975_at       0.4194386       1.0120873
235976_at       1.0624307       0.01
235977_at       1.6717702       1.5613612
